id,title,artist_id,cover_url,created_at
7a8bc690-d0c7-4b77-a655-efc3056b6ef0,Purpose,5e177053-f8df-4437-a841-228b5c076327,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/justinbieber/justinb2.jpg,2025-05-19 17:47:17.848304
7b31c224-c36a-4e26-8e9a-a09ee37c7e43,Intimidated,101ce277-d1bb-4a9c-86d4-909352c7e449,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kaytranada/kaytras2.jpg,2025-05-15 19:29:36.083896
8075d25e-1bb0-4746-8c27-70e6060bf879,Losing My Way,5c5c5c8b-2b70-4695-87ff-ccbd8f4849db,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/fkj/fkj6.jpg,2025-05-19 17:47:17.848304
8084b225-2c42-403c-b961-20d8bb6878e5,The Lo-Fis,b0408f9d-18cf-408c-a0fe-35738ed7106f,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/stevelacy/stevel6.jpg,2025-05-15 19:36:05.613903
82882253-f20b-47ab-bb2e-109d8da92bcc,Supernatural,b061e15e-b823-4349-8144-d3bc0e67ba72,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/newjeans/newjeans7.jpg,2025-05-12 17:32:56.3304
83fd25ca-2319-439e-b0d0-caa5361f49fa,TheSoundYouNeed,5c5c5c8b-2b70-4695-87ff-ccbd8f4849db,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/fkj/fkj4.jpg,2025-05-19 17:47:17.848304
8b25fa1e-f527-41ae-8072-56d7480bea40,BUBBA,101ce277-d1bb-4a9c-86d4-909352c7e449,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kaytranada/kaytras4.jpg,2025-05-15 19:29:36.083896
8e703cf0-27a1-46b7-a01a-05edce3d18db,Black Panther The Album Music,968599f9-7b9f-4204-9fac-9ddfecb047fc,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kendricklamar/kendrickl2.jpg,2025-05-19 17:47:17.848304
923fc2b2-1954-4e2e-8967-5acdab75cc27,CASE STUDY 01,20f0ae19-ccf5-4d22-b2a6-50e2a0898af6,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/danielcaesar/danielc6.jpg,2025-05-12 20:32:28.824087
93e2c4ea-0a89-4d65-b022-37409ed7f1d2,Believe,5e177053-f8df-4437-a841-228b5c076327,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/justinbieber/justinb5.jpg,2025-05-19 17:47:17.848304
97e251a0-1747-4583-8caa-65961b10eacc,Glue Song,214bcc60-fcd3-4cb3-91db-fa24e335d406,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/beabadoobee/badobe4.jpg,2025-05-19 17:47:17.848304
98bec60d-db7d-4203-9b61-17187e813f08,Goblin,8df54e85-c786-48b3-b6ce-d8a8fb5762e3,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/tylerthecreator/tylertc4.jpg,2025-05-12 20:01:10.311435
9c75060c-ce0e-44ba-acd4-e56813f71d0a,Flower Boy,8df54e85-c786-48b3-b6ce-d8a8fb5762e3,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/tylerthecreator/tylertc2.jpg,2025-05-12 20:01:10.311435
a0563326-0988-42cf-af60-dd867b979646,She Plays Bass,214bcc60-fcd3-4cb3-91db-fa24e335d406,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/beabadoobee/badobe6.jpg,2025-05-19 17:47:17.848304
